fps,id,x,y
7600,1852,789,182
7600,1855,358,501
7600,1859,550,575
7600,1862,357,211
7600,1864,766,342
7600,1867,385,461
7600,1869,220,172
7600,1870,343,155
7600,1871,899,303
7601,1720,302,432
7601,1723,388,729
7601,1789,316,320
7601,1796,711,727
7601,1806,742,79
7601,1813,417,675
7601,1835,340,257
7601,1845,370,283
7601,1846,366,573
7601,1852,788,182
7601,1855,358,504
7601,1859,548,574
7601,1862,358,214
7601,1864,765,338
7601,1867,385,464
7601,1869,218,171
7601,1870,344,158
7601,1871,897,304
7602,1720,302,433
7602,1723,388,734
7602,1789,316,318
7602,1796,712,726
7602,1806,743,75
7602,1813,418,679
7602,1835,341,260
7602,1845,371,286
7602,1846,366,576
7602,1852,788,182
7602,1855,359,507
7602,1859,548,573
7602,1862,358,217
7602,1864,765,335
7602,1867,386,467
7602,1869,215,170
7602,1870,344,160
7602,1871,897,305
7603,1720,302,435
7603,1723,388,738
7603,1789,316,316
7603,1796,712,726
7603,1806,742,72
7603,1813,417,684
7603,1835,340,261
7603,1845,372,290
7603,1852,788,182
7603,1855,360,510
7603,1859,548,573
7603,1862,359,220
7603,1864,765,333
7603,1867,386,471
7603,1869,212,170
7603,1870,344,162
7603,1871,897,306
7604,1720,302,437
7604,1723,387,744
7604,1789,316,315
7604,1796,712,725
7604,1806,742,68
7604,1813,417,687
7604,1835,340,263
7604,1845,371,293
7604,1852,788,182
7604,1855,360,514
7604,1859,548,572
7604,1862,359,223
7604,1864,764,329
7604,1867,386,475
7604,1869,210,170
7604,1870,343,164
7604,1871,896,307
7605,1720,302,438
7605,1723,387,749
7605,1789,317,313
7605,1796,713,723
7605,1806,741,63
7605,1813,417,691
7605,1835,340,267
7605,1845,371,295
7605,1852,787,181
7605,1855,360,516
7605,1859,547,572
7605,1862,359,226
7605,1864,763,326
7605,1867,386,477
7605,1869,207,170
7605,1870,343,166
7605,1871,896,308
7606,1720,303,440
7606,1723,388,754
7606,1789,316,313
7606,1796,713,723
7606,1806,741,60
7606,1813,417,694
7606,1835,340,269
7606,1845,372,298
7606,1846,367,594
7606,1852,787,181
7606,1855,360,520
7606,1859,546,572
7606,1862,360,229
7606,1864,762,323
7606,1867,386,480
7606,1870,343,170
7606,1871,894,310
7607,1720,304,441
7607,1723,389,758
7607,1789,316,311
7607,1796,713,722
7607,1806,741,57
7607,1813,418,698
7607,1835,340,271
7607,1845,372,302
7607,1846,367,597
7607,1852,787,181
7607,1855,360,522
7607,1859,545,571
7607,1862,360,231
7607,1864,761,321
7607,1867,387,483
7607,1870,342,173
7607,1871,894,311
7608,1720,304,442
7608,1723,388,763
7608,1789,316,309
7608,1796,714,721
7608,1806,741,54
7608,1813,418,703
7608,1835,340,273
7608,1845,373,304
7608,1846,368,601
7608,1852,787,181
7608,1855,360,524
7608,1859,545,571
7608,1862,360,234
7608,1864,762,317
7608,1867,387,486
7608,1870,343,176
7608,1871,894,313
7609,1720,305,443
7609,1723,388,768
7609,1789,316,307
7609,1796,713,720
7609,1813,418,707
7609,1835,340,275
7609,1845,374,306
7609,1846,368,605
7609,1852,787,181
7609,1855,361,527
7609,1859,545,570
7609,1862,361,237
7609,1864,761,314
7609,1867,387,490
7609,1870,343,178
7609,1871,894,314
7610,1720,306,444
7610,1723,389,773
7610,1789,316,305
7610,1796,714,718
7610,1813,418,711
7610,1835,340,279
7610,1845,373,308
7610,1846,368,609
7610,1852,787,181
7610,1855,361,530
7610,1859,545,569
7610,1862,361,240
7610,1864,760,310
7610,1867,387,494
7610,1870,343,180
7610,1871,893,315
7611,1720,306,446
7611,1723,388,777
7611,1789,316,304
7611,1796,714,717
7611,1813,418,716
7611,1835,340,282
7611,1845,374,310
7611,1846,369,613
7611,1852,787,181
7611,1855,361,533
7611,1859,544,570
7611,1862,361,242
7611,1864,759,307
7611,1867,388,497
7611,1870,343,182
7611,1871,892,315
7612,1723,388,783
7612,1789,316,302
7612,1796,715,716
7612,1813,417,720
7612,1835,341,284
7612,1845,374,312
7612,1846,369,617
7612,1852,786,181
7612,1855,362,536
7612,1859,544,569
7612,1862,362,246
7612,1864,760,304
7612,1867,388,500
7612,1870,343,184
7612,1871,891,316
7612,1872,664,854
7613,1723,388,788
7613,1789,316,300
7613,1796,715,714
7613,1813,417,724
7613,1835,341,286
7613,1845,374,314
7613,1846,369,621
7613,1852,787,181
7613,1855,362,540
7613,1859,543,569
7613,1862,362,249
7613,1864,760,302
7613,1867,388,503
7613,1870,343,187
7613,1871,891,317
7613,1872,664,852
7614,1723,388,792
7614,1789,316,299
7614,1796,716,713
7614,1813,417,728
7614,1835,341,288
7614,1845,373,318
7614,1846,370,624
7614,1852,787,181
7614,1855,362,543
7614,1859,543,568
7614,1862,363,252
7614,1864,760,299
7614,1867,389,507
7614,1870,343,190
7614,1871,891,318
7614,1872,664,851
7615,1723,387,797
7615,1789,315,297
7615,1796,716,712
7615,1813,417,732
7615,1835,342,291
7615,1845,373,323
7615,1846,370,628
7615,1852,787,181
7615,1855,361,546
7615,1859,543,568
7615,1864,760,295
7615,1867,389,510
7615,1870,343,192
7615,1871,890,319
7615,1872,664,850
7616,1723,387,801
7616,1789,315,296
7616,1796,716,710
7616,1813,417,736
7616,1835,342,292
7616,1845,373,327
7616,1852,787,181
7616,1855,362,549
7616,1859,543,567
7616,1864,759,292
7616,1867,389,514
7616,1870,343,194
7616,1871,890,319
7616,1872,664,850
7617,1723,386,806
7617,1789,316,294
7617,1796,717,709
7617,1813,417,740
7617,1835,342,295
7617,1845,373,331
7617,1852,787,181
7617,1855,362,552
7617,1859,542,567
7617,1864,760,289
7617,1867,389,516
7617,1870,343,197
7617,1871,890,320
7617,1872,664,848
7618,1720,310,461
7618,1723,386,812
7618,1789,316,292
7618,1796,717,708
7618,1813,417,744
7618,1835,341,298
7618,1845,372,334
7618,1852,787,181
7618,1855,363,555
7618,1859,542,566
7618,1864,759,286
7618,1867,390,518
7618,1870,344,199
7618,1871,890,323
7618,1872,664,847
7619,1720,310,463
7619,1723,385,817
7619,1789,316,291
7619,1796,717,706
7619,1813,417,748
7619,1835,341,300
7619,1845,372,338
7619,1852,787,180
7619,1855,363,558
7619,1859,542,566
7619,1864,760,283
7619,1867,390,522
7619,1870,344,201
7619,1871,890,325
7619,1872,664,845
7620,1720,311,463
7620,1723,386,822
7620,1789,317,289
7620,1796,717,704
7620,1813,417,753
7620,1835,342,302
7620,1845,372,341
7620,1852,787,180
7620,1855,363,561
7620,1859,541,565
7620,1864,759,279
7620,1867,390,526
7620,1871,889,326
7620,1872,663,843
7621,1720,311,464
7621,1723,386,827
7621,1789,316,287
7621,1796,718,703
7621,1813,417,758
7621,1835,341,304
7621,1845,372,344
7621,1852,787,180
7621,1855,364,564
7621,1859,541,565
7621,1864,759,276
7621,1867,391,528
7621,1871,889,327
7621,1872,663,842
7622,1720,311,464
7622,1723,386,831
7622,1789,316,285
7622,1796,718,701
7622,1813,417,761
7622,1835,341,306
7622,1845,372,347
7622,1852,786,181
7622,1855,364,567
7622,1859,540,564
7622,1864,759,273
7622,1867,391,533
7622,1871,888,327
7622,1872,664,841
7622,1873,694,830
7623,1720,312,467
7623,1723,385,836
7623,1789,316,284
7623,1796,718,700
7623,1813,416,765
7623,1835,341,309
7623,1845,372,350
7623,1852,786,181
7623,1855,364,571
7623,1859,539,564
7623,1864,758,270
7623,1867,391,536
7623,1870,344,211
7623,1871,888,329
7623,1872,664,840
7623,1873,694,828
7624,1720,312,468
7624,1723,385,841
7624,1789,316,283
7624,1796,718,699
7624,1813,416,770
7624,1835,341,310
7624,1845,371,353
7624,1852,786,181
7624,1855,364,574
7624,1859,539,563
7624,1864,758,267
7624,1867,391,539
7624,1870,344,213
7624,1871,888,330
7624,1872,664,838
7624,1873,694,828
7625,1720,312,469
7625,1723,384,846
7625,1789,316,280
7625,1796,719,697
7625,1813,415,775
7625,1835,341,313
7625,1845,371,356
7625,1852,786,181
7625,1855,365,577
7625,1859,538,563
7625,1864,758,264
7625,1867,391,543
7625,1871,887,331
7625,1872,664,836
7625,1873,694,826
7626,1720,313,471
7626,1723,384,850
7626,1789,315,279
7626,1796,719,696
7626,1813,416,779
7626,1835,341,315
7626,1845,371,360
7626,1852,786,181
7626,1855,365,580
7626,1859,538,562
7626,1864,758,261
7626,1867,391,546
7626,1871,887,332
7626,1872,664,835
7626,1873,693,824
7627,1720,312,473
7627,1723,384,855
7627,1789,315,277
7627,1796,719,694
7627,1813,416,783
7627,1835,341,318
7627,1845,371,363
7627,1852,786,181
7627,1855,365,584
7627,1859,538,562
7627,1864,758,259
7627,1867,392,549
7627,1871,887,334
7627,1872,664,833
7627,1873,692,822
7628,1720,313,473
7628,1723,385,860
7628,1796,719,692
7628,1813,416,787
7628,1835,340,319
7628,1845,371,366
7628,1852,786,181
7628,1855,365,587
7628,1859,538,561
7628,1864,759,255
7628,1867,392,553
7628,1871,887,335
7628,1872,664,832
7628,1873,692,821
7629,1720,312,475
7629,1723,384,865
7629,1796,720,690
7629,1813,416,792
7629,1835,341,321
7629,1845,371,368
7629,1852,787,181
7629,1855,365,590
7629,1859,538,560
7629,1862,366,299
7629,1864,759,252
7629,1867,392,556
7629,1871,887,337
7629,1872,665,830
7629,1873,693,819
7629,1874,666,874
7630,1720,312,477
7630,1796,720,689
7630,1813,416,795
7630,1835,340,323
7630,1845,371,371
7630,1852,788,181
7630,1855,366,594
7630,1859,537,559
7630,1862,366,302
7630,1864,759,248
7630,1867,392,559
7630,1870,346,229
7630,1871,887,339
7630,1872,664,828
7630,1873,693,818
7630,1874,666,873
7630,1875,792,128
7631,1720,312,479
7631,1796,720,687
7631,1813,415,800
7631,1835,340,326
7631,1845,370,374
7631,1846,380,695
7631,1852,788,181
7631,1855,366,596
7631,1859,538,559
7631,1862,366,304
7631,1864,758,246
7631,1867,393,562
7631,1870,346,232
7631,1871,887,341
7631,1872,664,826
7631,1873,693,816
7631,1874,665,872
7631,1875,791,126
7632,1720,313,480
7632,1796,720,686
7632,1813,415,804
7632,1835,340,329
7632,1845,371,378
7632,1846,381,700
7632,1852,788,181
7632,1855,366,598
7632,1859,537,558
7632,1862,366,307
7632,1864,759,242
7632,1867,393,565
7632,1871,888,342
7632,1872,664,823
7632,1873,693,815
7632,1874,666,870
7632,1875,790,125
7633,1720,313,482
7633,1796,720,683
7633,1813,415,808
7633,1835,341,331
7633,1845,371,382
7633,1852,788,181
7633,1855,366,602
7633,1859,536,557
7633,1862,366,310
7633,1864,758,239
7633,1867,393,567
7633,1871,888,344
7633,1872,664,821
7633,1873,693,813
7633,1874,666,868
7633,1875,789,124
7634,1720,313,484
7634,1796,721,682
7634,1813,415,812
7634,1835,341,333
7634,1845,372,384
7634,1846,382,708
7634,1852,788,181
7634,1855,367,605
7634,1859,535,556
7634,1862,366,313
7634,1864,757,237
7634,1867,393,571
7634,1871,888,346
7634,1872,664,819
7634,1873,693,812
7634,1874,666,866
7634,1875,788,122
7635,1720,314,486
7635,1796,721,680
7635,1813,415,816
7635,1835,341,335
7635,1845,372,387
7635,1846,383,713
7635,1852,787,181
7635,1855,367,609
7635,1859,535,556
7635,1862,366,316
7635,1864,758,233
7635,1867,393,574
7635,1871,888,347
7635,1872,663,817
7635,1873,693,811
7635,1874,666,864
7635,1875,787,121
7636,1720,315,487
7636,1796,722,677
7636,1813,414,821
7636,1835,341,338
7636,1845,372,390
7636,1846,383,718
7636,1852,788,181
7636,1855,367,612
7636,1859,535,556
7636,1862,366,319
7636,1864,758,231
7636,1867,394,578
7636,1871,888,348
7636,1872,663,815
7636,1873,693,810
7636,1874,665,862
7636,1875,786,120
7637,1720,315,489
7637,1796,722,676
7637,1813,414,825
7637,1835,341,340
7637,1845,371,393
7637,1846,383,722
7637,1852,788,181
7637,1855,368,616
7637,1859,534,555
7637,1862,365,321
7637,1864,758,228
7637,1867,394,583
7637,1871,888,349
7637,1872,664,813
7637,1873,693,809
7637,1874,665,860
7637,1875,785,118
7638,1720,315,491
7638,1796,722,674
7638,1813,414,831
7638,1835,341,342
7638,1845,371,396
7638,1852,788,181
7638,1855,368,618
7638,1859,534,555
7638,1862,366,324
7638,1864,757,225
7638,1867,394,587
7638,1871,889,351
7638,1872,664,811
7638,1873,692,808
7638,1874,666,859
7638,1875,784,117
7639,1720,315,493
7639,1796,721,672
7639,1813,414,835
7639,1835,342,345
7639,1845,371,399
7639,1852,787,182
7639,1855,368,621
7639,1859,534,555
7639,1862,367,328
7639,1864,757,221
7639,1867,394,588
7639,1871,889,352
7639,1872,664,809
7639,1873,692,807
7639,1874,666,858
7639,1875,782,116
7640,1720,316,495
7640,1796,722,670
7640,1813,413,839
7640,1835,342,347
7640,1845,371,402
7640,1852,787,181
7640,1855,368,625
7640,1859,534,554
7640,1862,367,332
7640,1864,757,218
7640,1867,394,593
7640,1871,890,354
7640,1872,664,807
7640,1873,692,806
7640,1874,666,856
7640,1875,781,114
7641,1720,316,497
7641,1796,722,667
7641,1813,413,843
7641,1835,342,350
7641,1845,371,406
7641,1852,786,181
7641,1855,368,628
7641,1859,533,553
7641,1862,367,335
7641,1864,756,215
7641,1867,394,597
7641,1871,889,356
7641,1872,664,806
7641,1873,693,806
7641,1874,666,854
7641,1875,780,112
7641,1876,681,857
7642,1720,318,499
7642,1796,722,665
7642,1813,413,847
7642,1835,343,352
7642,1845,372,409
7642,1852,786,181
7642,1855,368,631
7642,1859,532,553
7642,1862,367,339
7642,1864,756,212
7642,1867,395,601
7642,1871,890,357
7642,1872,664,804
7642,1873,692,805
7642,1874,666,852
7642,1875,779,110
7642,1876,681,857
7643,1720,318,501
7643,1796,722,664
7643,1813,413,853
7643,1835,343,354
7643,1845,372,412
7643,1852,787,180
7643,1855,368,634
7643,1859,532,552
7643,1862,367,342
7643,1864,756,209
7643,1867,395,606
7643,1871,890,359
7643,1872,664,802
7643,1873,692,804
7643,1874,666,850
7643,1875,778,108
7643,1876,680,855
7644,1720,318,502
7644,1796,723,662
7644,1813,413,857
7644,1835,343,356
7644,1845,372,415
7644,1852,786,180
7644,1855,369,637
7644,1859,531,552
7644,1862,367,346
7644,1864,756,206
7644,1867,396,608
7644,1871,892,360
7644,1872,664,800
7644,1873,692,803
7644,1874,666,849
7644,1875,777,106
7644,1876,681,854
7645,1720,318,504
7645,1796,723,660
7645,1813,413,862
7645,1835,343,359
7645,1845,372,418
7645,1852,786,180
7645,1855,369,641
7645,1859,530,551
7645,1862,368,349
7645,1864,756,203
7645,1867,396,614
7645,1871,892,361
7645,1872,664,798
7645,1873,691,800
7645,1874,666,847
7645,1875,776,104
7645,1876,682,852
7646,1720,319,507
7646,1796,723,659
7646,1813,413,866
7646,1835,343,361
7646,1845,372,421
7646,1852,787,180
7646,1855,369,645
7646,1859,530,551
7646,1864,756,200
7646,1867,396,618
7646,1871,893,362
7646,1872,664,796
7646,1873,690,798
7646,1874,665,845
7646,1875,775,102
7646,1876,682,850
7647,1720,319,509
7647,1796,723,657
7647,1813,412,869
7647,1835,343,364
7647,1845,372,424
7647,1852,787,180
7647,1855,369,648
7647,1859,529,549
7647,1862,367,355
7647,1864,756,197
7647,1867,396,621
7647,1871,893,363
7647,1872,664,794
7647,1873,690,797
7647,1874,665,843
7647,1875,774,100
7647,1876,682,849
7648,1720,320,511
7648,1796,724,654
7648,1813,412,874
7648,1835,343,366
7648,1845,372,428
7648,1852,787,181
7648,1855,369,651
7648,1859,528,549
7648,1862,368,359
7648,1864,755,194
7648,1867,397,625
7648,1872,663,791
7648,1873,690,796
7648,1874,665,841
7648,1875,774,99
7648,1876,682,847
7649,1720,320,514
7649,1796,723,652
7649,1813,412,879
7649,1835,343,368
7649,1845,372,432
7649,1852,788,181
7649,1855,369,654
7649,1859,527,548
7649,1862,369,362
7649,1864,755,192
7649,1867,397,629
7649,1872,663,789
7649,1873,690,795
7649,1874,664,838
7649,1875,773,97
7649,1876,683,846
7650,1720,321,516
7650,1796,723,650
7650,1813,412,883
7650,1835,343,370
7650,1845,372,434
7650,1852,788,181
7650,1855,369,657
7650,1859,527,548
7650,1862,369,366
7650,1864,755,188
7650,1867,397,631
7650,1872,663,787
7650,1873,690,793
7650,1874,664,837
7650,1875,772,96
7650,1876,683,845
7651,1720,322,518
7651,1796,724,649
7651,1813,413,887
7651,1835,342,373
7651,1845,372,438
7651,1852,788,181
7651,1855,369,660
7651,1859,526,547
7651,1862,369,368
7651,1864,755,186
7651,1867,397,635
7651,1872,663,786
7651,1873,690,792
7651,1874,665,835
7651,1875,771,94
7651,1876,684,844
7652,1720,322,520
7652,1796,724,646
7652,1813,412,891
7652,1835,342,375
7652,1845,372,441
7652,1852,787,182
7652,1855,369,662
7652,1859,525,546
7652,1862,369,371
7652,1864,755,182
7652,1867,397,638
7652,1870,351,293
7652,1872,662,784
7652,1873,689,790
7652,1874,665,833
7652,1875,770,93
7652,1876,684,842
7652,1877,311,350
7653,1720,323,522
7653,1796,724,644
7653,1813,413,896
7653,1835,343,378
7653,1845,372,444
7653,1852,787,182
7653,1855,369,665
7653,1859,524,546
7653,1862,369,374
7653,1864,755,179
7653,1867,397,641
7653,1870,351,296
7653,1872,662,781
7653,1873,688,789
7653,1874,665,831
7653,1875,770,90
7653,1876,685,841
7653,1877,310,350
7654,1720,323,524
7654,1796,724,641
7654,1813,413,899
7654,1835,343,380
7654,1845,373,447
7654,1852,787,182
7654,1855,371,668
7654,1859,524,545
7654,1862,369,377
7654,1864,755,176
7654,1867,397,645
7654,1870,351,298
7654,1872,661,778
7654,1873,687,788
7654,1874,665,829
7654,1875,769,88
7654,1876,684,839
7654,1877,310,349
7655,1720,324,525
7655,1796,724,639
7655,1813,413,904
7655,1835,343,383
7655,1845,372,450
7655,1852,788,182
7655,1855,371,671
7655,1859,524,545
7655,1862,369,381
7655,1864,754,173
7655,1867,397,648
7655,1870,351,302
7655,1872,661,773
7655,1873,686,786
7655,1874,665,828
7655,1875,769,87
7655,1876,684,838
7655,1877,310,348
7656,1720,324,528
7656,1796,724,637
7656,1813,413,908
7656,1835,343,385
7656,1845,372,453
7656,1852,788,181
7656,1859,523,544
7656,1862,369,384
7656,1864,754,170
7656,1867,398,652
7656,1870,351,306
7656,1872,661,770
7656,1873,686,785
7656,1874,665,826
7656,1875,769,84
7656,1876,685,837
7656,1877,310,346
7657,1720,325,530
7657,1796,724,636
7657,1813,414,912
7657,1835,343,387
7657,1845,372,456
7657,1852,788,182
7657,1862,369,388
7657,1864,754,167
7657,1867,397,656
7657,1870,352,309
7657,1872,661,767
7657,1873,686,783
7657,1874,665,824
7657,1875,768,83
7657,1876,685,835
7657,1877,311,345
7658,1720,326,532
7658,1796,724,634
7658,1813,414,918
7658,1835,343,390
7658,1845,372,459
7658,1852,788,182
7658,1862,370,391
7658,1864,754,163
7658,1867,397,659
7658,1870,351,311
7658,1872,660,766
7658,1873,686,781
7658,1874,665,822
7658,1875,767,81
7658,1876,685,833
7658,1877,311,343
7659,1720,327,535
7659,1796,724,631
7659,1813,415,923
7659,1835,343,392
7659,1845,372,462
7659,1852,788,182
7659,1862,369,395
7659,1864,754,160
7659,1867,397,663
7659,1870,351,314
7659,1872,660,764
7659,1873,687,780
7659,1874,665,821
7659,1875,766,80
7659,1876,685,831
7659,1877,311,342
7660,1720,327,537
7660,1796,724,629
7660,1813,414,928
7660,1835,343,395
7660,1845,373,465
7660,1852,786,181
7660,1862,369,398
7660,1864,753,157
7660,1867,397,668
7660,1872,659,761
7660,1873,686,778
7660,1874,665,819
7660,1875,766,78
7660,1876,685,830
7660,1877,311,341
7661,1720,328,539
7661,1796,724,627
7661,1813,414,931
7661,1835,343,398
7661,1845,373,469
7661,1852,786,181
7661,1859,522,540
7661,1862,369,402
7661,1864,753,155
7661,1867,397,673
7661,1872,659,758
7661,1873,686,778
7661,1874,665,817
7661,1875,766,76
7661,1876,685,828
7662,1720,328,541
7662,1796,724,625
7662,1813,414,934
7662,1835,343,400
7662,1845,372,472
7662,1852,787,181
7662,1855,374,695
7662,1859,522,539
7662,1862,369,405
7662,1864,753,152
7662,1867,397,676
7662,1872,659,756
7662,1873,685,776
7662,1874,664,815
7662,1875,765,74
7662,1876,686,827
7663,1720,328,544
7663,1796,724,622
7663,1813,414,939
7663,1835,344,403
7663,1845,372,476
7663,1852,787,181
7663,1855,374,698
7663,1859,522,539
7663,1862,370,408
7663,1864,753,150
7663,1867,398,679
7663,1872,659,752
7663,1873,685,774
7663,1874,665,813
7663,1875,764,73
7663,1876,686,825
7664,1720,329,546
7664,1796,724,619
7664,1835,344,405
7664,1845,372,479
7664,1852,786,181
7664,1855,374,701
7664,1859,521,538
7664,1862,370,411
7664,1864,753,147
7664,1867,398,683
7664,1872,659,750
7664,1873,684,773
7664,1874,665,810
7664,1875,765,72
7664,1876,686,824
7665,1720,330,549
7665,1796,724,618
7665,1835,344,408
7665,1845,372,482
7665,1852,787,181
7665,1855,375,703
7665,1859,521,537
7665,1862,370,415
7665,1864,753,144
7665,1867,398,686
7665,1872,659,746
7665,1873,684,770
7665,1874,665,808
7665,1875,765,70
7665,1876,686,822
7666,1720,330,552
7666,1796,724,616
7666,1835,344,411
7666,1845,372,485
7666,1852,788,181
7666,1855,375,707
7666,1859,521,536
7666,1862,370,418
7666,1864,752,142
7666,1867,398,690
7666,1872,658,744
7666,1873,683,768
7666,1874,665,807
7666,1875,764,68
7666,1876,686,821
7666,1879,689,860
7667,1720,330,554
7667,1796,724,614
7667,1835,344,413
7667,1845,373,489
7667,1852,788,182
7667,1855,375,711
7667,1859,521,534
7667,1862,370,422
7667,1864,752,138
7667,1867,398,694
7667,1872,658,741
7667,1873,683,767
7667,1874,665,805
7667,1875,764,67
7667,1876,686,820
7667,1879,688,860
7668,1720,331,556
7668,1796,723,612
7668,1835,344,415
7668,1845,372,492
7668,1852,788,181
7668,1855,375,714
7668,1859,521,533
7668,1862,370,425
7668,1864,752,135
7668,1867,398,698
7668,1872,658,739
7668,1873,683,766
7668,1874,665,804
7668,1875,764,66
7668,1876,686,818
7668,1879,688,858
7668,1880,962,222
7669,1720,331,558
7669,1796,723,609
7669,1835,344,418
7669,1845,373,495
7669,1852,788,181
7669,1855,375,718
7669,1859,521,533
7669,1862,370,428
7669,1864,751,132
7669,1867,399,701
7669,1872,658,736
7669,1873,683,764
7669,1874,665,802
7669,1875,763,64
7669,1876,686,817
7669,1879,688,857
7669,1880,959,222
7670,1720,332,561
7670,1796,723,607
7670,1835,344,420
7670,1845,373,498
7670,1852,788,181
7670,1855,376,722
7670,1859,520,533
7670,1862,371,431
7670,1864,751,129
7670,1867,399,706
7670,1872,659,733
7670,1873,683,763
7670,1874,665,801
7670,1875,763,62
7670,1876,686,816
7670,1879,687,856
7670,1880,957,222
7671,1720,332,563
7671,1796,723,604
7671,1835,345,423
7671,1845,373,502
7671,1852,788,181
7671,1855,377,726
7671,1859,520,533
7671,1862,370,434
7671,1864,750,126
7671,1867,399,709
7671,1872,659,731
7671,1873,683,762
7671,1874,665,799
7671,1875,762,60
7671,1876,686,814
7671,1879,687,856
7671,1880,954,222
7672,1720,333,566
7672,1796,723,601
7672,1835,346,425
7672,1845,374,505
7672,1852,788,181
7672,1855,376,729
7672,1859,520,531
7672,1862,371,437
7672,1864,749,124
7672,1867,399,712
7672,1872,659,728
7672,1873,682,759
7672,1874,665,798
7672,1875,762,58
7672,1876,686,811
7672,1879,687,855
7672,1880,952,222
7673,1720,333,568
7673,1796,722,598
7673,1835,346,427
7673,1845,374,509
7673,1852,787,181
7673,1855,376,732
7673,1859,520,530
7673,1862,370,441
7673,1864,749,121
7673,1867,400,716
7673,1872,659,725
7673,1873,681,758
7673,1874,666,795
7673,1875,762,56
7673,1876,687,809
7673,1879,687,853
7673,1880,950,222
7674,1720,333,571
7674,1796,722,596
7674,1835,346,430
7674,1845,374,513
7674,1852,786,181
7674,1855,376,735
7674,1859,519,530
7674,1862,370,444
7674,1864,749,119
7674,1867,401,720
7674,1872,659,722
7674,1873,681,756
7674,1874,666,794
7674,1875,761,55
7674,1876,687,808
7674,1879,687,852
7674,1880,947,221
7674,1881,322,197
7675,1720,334,574
7675,1796,722,593
7675,1835,346,433
7675,1845,375,516
7675,1855,376,739
7675,1859,519,530
7675,1862,370,448
7675,1864,748,116
7675,1867,401,725
7675,1872,659,719
7675,1873,680,754
7675,1874,667,792
7675,1875,762,53
7675,1876,687,806
7675,1879,687,851
7675,1880,945,221
7675,1881,323,196
7676,1720,335,577
7676,1796,722,590
7676,1835,346,435
7676,1845,375,520
7676,1855,377,743
7676,1859,520,529
7676,1862,370,451
7676,1864,747,113
7676,1867,400,729
7676,1872,660,716
7676,1873,680,752
7676,1874,667,790
7676,1875,761,51
7676,1876,686,806
7676,1879,686,848
7676,1880,943,221
7676,1881,324,194
7677,1720,335,580
7677,1796,722,588
7677,1835,346,438
7677,1845,376,523
7677,1855,377,746
7677,1859,519,529
7677,1862,370,454
7677,1864,747,110
7677,1867,400,731
7677,1872,660,713
7677,1873,679,749
7677,1874,667,789
7677,1876,686,805
7677,1879,686,847
7677,1880,940,221
7677,1881,324,192
7677,1882,968,177
7678,1720,336,582
7678,1796,722,586
7678,1835,346,440
7678,1845,376,526
7678,1855,378,750
7678,1859,519,528
7678,1862,370,457
7678,1864,747,108
7678,1867,401,735
7678,1872,661,710
7678,1873,678,747
7678,1874,666,787
7678,1876,687,803
7678,1879,687,845
7678,1880,939,220
7678,1881,325,189
7678,1882,967,177
7679,1720,337,584
7679,1796,722,584
7679,1835,346,443
7679,1845,376,529
7679,1855,378,754
7679,1859,519,527
7679,1862,370,460
7679,1864,746,105
7679,1867,401,739
7679,1872,661,707
7679,1873,678,745
7679,1874,667,786
7679,1876,687,801
7679,1879,687,843
7679,1880,936,220
7679,1881,325,188
7679,1882,966,177
7680,1720,337,587
7680,1796,722,582
7680,1835,346,445
7680,1845,376,532
7680,1855,378,756
7680,1859,519,526
7680,1862,371,464
7680,1864,746,102
7680,1867,401,742
7680,1872,661,703
7680,1873,678,744
7680,1874,667,785
7680,1876,686,799
7680,1879,687,841
7680,1880,933,220
7680,1881,326,186
7680,1882,965,177
7681,1720,338,590
7681,1796,722,579
7681,1835,347,449
7681,1845,376,536
7681,1855,378,759
7681,1859,519,526
7681,1862,370,468
7681,1864,745,100
7681,1867,401,746
7681,1872,662,700
7681,1873,677,742
7681,1874,667,783
7681,1876,686,797
7681,1879,687,840
7681,1880,931,220
7681,1881,327,184
7681,1882,964,177
7682,1720,338,592
7682,1796,722,577
7682,1835,346,451
7682,1845,377,540
7682,1855,378,763
7682,1859,518,525
7682,1862,371,471
7682,1864,745,97
7682,1867,402,749
7682,1872,662,697
7682,1873,677,739
7682,1874,666,782
7682,1876,686,795
7682,1879,687,838
7682,1880,929,220
7682,1881,328,182
7682,1882,964,177
7683,1720,338,595
7683,1796,722,575
7683,1835,346,454
7683,1845,377,543
7683,1855,378,767
7683,1859,518,524
7683,1862,371,474
7683,1864,745,94
7683,1867,402,752
7683,1872,663,694
7683,1873,677,737
7683,1874,666,780
7683,1876,686,792
7683,1879,687,837
7683,1880,928,219
7683,1881,328,181
7683,1882,963,177
7684,1720,338,598
7684,1796,722,573
7684,1835,347,457
7684,1845,378,547
7684,1855,379,770
7684,1859,517,523
7684,1862,370,478
7684,1864,745,92
7684,1867,402,757
7684,1872,663,692
7684,1873,676,735
7684,1874,666,779
7684,1876,687,790
7684,1879,687,835
7684,1880,926,219
7684,1881,328,179
7684,1882,962,177
7685,1720,338,600
7685,1796,722,571
7685,1835,347,459
7685,1845,378,550
7685,1855,379,773
7685,1859,517,523
7685,1862,370,481
7685,1864,744,90
7685,1867,402,760
7685,1872,663,688
7685,1873,676,733
7685,1874,667,778
7685,1876,687,789
7685,1879,687,834
7685,1880,925,219
7685,1881,328,177
