time,car_id,type,x,y,zone_id,None
1788,1219,van,488.5,1052.5,1,-1
1788,1244,van,951.5,1080,1,-1
1788,1311,van,2094,740.5,2,-1
1788,1345,van,342,996.5,1,-1
1788,1380,van,693,1069,1,-1
1789,1123,van,889,748.5,2,-1
1789,1219,van,483,1052.5,1,-1
1789,1244,van,952,1080,1,-1
1789,1311,van,2086,741.5,2,-1
1789,1345,van,350.5,996,1,-1
1789,1380,van,690.5,1070.5,1,-1
1790,1123,van,886,748.5,2,-1
1790,1219,van,490,1052.5,1,-1
1790,1244,van,953,1080,1,-1
1790,1311,van,2075,739.5,2,-1
1790,1345,van,359.5,996,1,-1
1790,1380,van,688.5,1071,1,-1
1790,1388,van,363,1058.5,1,-1
1791,1123,van,883.5,748.5,2,-1
1791,1219,van,494,1052.5,1,-1
1791,1244,van,953.5,1080,1,-1
1791,1311,van,2065.5,739.5,2,-1
1791,1345,van,367,996,1,-1
1791,1380,van,688,1068.5,1,-1
1791,1388,van,364,1059.5,1,-1
1792,1123,van,880,748,2,-1
1792,1219,van,497.5,1053,1,-1
1792,1244,van,954,1080,1,-1
1792,1311,van,2058,740,2,-1
1792,1345,van,375,997,1,-1
1792,1380,van,686,1068,1,-1
1793,1123,van,876,748,2,-1
1793,1219,van,499.5,1053,1,-1
1793,1244,van,954.5,1080,1,-1
1793,1311,van,2052,740,2,-1
1793,1345,van,382,997,1,-1
1793,1380,van,686.5,1068,1,-1
1794,1123,van,871,747.5,2,-1
1794,1219,van,502,1053.5,1,-1
1794,1244,van,954.5,1080,1,-1
1794,1311,van,2041,739.5,2,-1
1794,1345,van,391.5,996,1,-1
1794,1380,van,689,1068,1,-1
1795,1123,van,866,748.5,2,-1
1795,1219,van,504,1053.5,1,-1
1795,1244,van,954.5,1079.5,1,-1
1795,1311,van,2032.5,739.5,2,-1
1795,1345,van,401.5,996,1,-1
1795,1380,van,689.5,1070.5,1,-1
1796,1123,van,861.5,748.5,2,-1
1796,1219,van,506,1053.5,1,-1
1796,1244,van,955,1079.5,1,-1
1796,1311,van,2025.5,739.5,2,-1
1796,1345,van,409.5,996,1,-1
1796,1380,van,690.5,1071,1,-1
1797,1123,van,857.5,748,2,-1
1797,1219,van,506.5,1053,1,-1
1797,1244,van,956,1080.5,1,-1
1797,1311,van,2019,739.5,2,-1
1797,1345,van,417,996.5,1,-1
1798,1123,van,854,748.5,2,-1
1798,1219,van,507.5,1052,1,-1
1798,1244,van,957,1080.5,1,-1
1798,1311,van,2007.5,738.5,2,-1
1798,1345,van,424.5,997,1,-1
1799,1123,van,852,747.5,2,-1
1799,1219,van,509.5,1051.5,1,-1
1799,1244,van,957,1080.5,1,-1
1799,1311,van,1996.5,739,2,-1
1799,1345,van,434,997,1,-1
1800,1123,van,849,747.5,2,-1
1800,1219,van,512.5,1051.5,1,-1
1800,1244,van,957.5,1080.5,1,-1
1800,1311,van,1990,740,2,-1
1800,1345,van,441,997.5,1,-1
1801,1123,van,843,748,2,-1
1801,1219,van,516.5,1051,1,-1
1801,1244,van,958,1080.5,1,-1
1801,1311,van,1981.5,739,2,-1
1801,1345,van,449.5,998,1,-1
1801,1404,van,374,1054.5,1,-1
1802,1123,van,839,748,2,-1
1802,1219,van,520,1050.5,1,-1
1802,1244,van,958.5,1080.5,1,-1
1802,1311,van,1972.5,738,2,-1
1802,1345,van,457,998,1,-1
1802,1404,van,372.5,1055.5,1,-1
1803,1123,van,835.5,748,2,-1
1803,1219,van,520.5,1051.5,1,-1
1803,1244,van,959,1081,1,-1
1803,1311,van,1965,739,2,-1
1803,1345,van,465.5,997,1,-1
1803,1404,van,375.5,1053.5,1,-1
1804,1123,van,832.5,748,2,-1
1804,1219,van,523,1053,1,-1
1804,1244,van,959.5,1081,1,-1
1804,1311,van,1958.5,738.5,2,-1
1804,1338,van,2192.5,695.5,2,-1
1804,1345,van,474,997,1,-1
1804,1404,van,377,1053,1,-1
1805,1123,van,828,749,2,-1
1805,1219,van,524.5,1053,1,-1
1805,1244,van,961.5,1080.5,1,-1
1805,1311,van,1949.5,740.5,2,-1
1805,1338,van,2183.5,695,2,-1
1805,1345,van,484,997.5,1,-1
1806,1123,van,823.5,749,2,-1
1806,1219,van,526,1053.5,1,-1
1806,1244,van,962.5,1080,1,-1
1806,1311,van,1939,739.5,2,-1
1806,1338,van,2176,695,2,-1
1806,1345,van,492.5,997,1,-1
1806,1410,van,711.5,1067.5,1,-1
1807,1123,van,820.5,749,2,-1
1807,1219,van,526.5,1054,1,-1
1807,1244,van,964,1079.5,1,-1
1807,1311,van,1931.5,739.5,2,-1
1807,1338,van,2168.5,695.5,2,-1
1807,1345,van,500.5,996.5,1,-1
1807,1410,van,711.5,1066.5,1,-1
1807,1413,van,380.5,1054,1,-1
1808,1123,van,816.5,749,2,-1
1808,1219,van,528.5,1053.5,1,-1
1808,1244,van,964,1079.5,1,-1
1808,1311,van,1924.5,739,2,-1
1808,1338,van,2160.5,694,2,-1
1808,1345,van,507.5,998,1,-1
1808,1410,van,714,1067,1,-1
1808,1413,van,383.5,1053,1,-1
1809,1123,van,812,749.5,2,-1
1809,1219,van,531,1054.5,1,-1
1809,1244,van,964,1080,1,-1
1809,1311,van,1915.5,738.5,2,-1
1809,1338,van,2153,694,2,-1
1809,1345,van,513,999,1,-1
1809,1410,van,716,1065.5,1,-1
1809,1413,van,385.5,1053,1,-1
1810,1123,van,807.5,749.5,2,-1
1810,1219,van,534.5,1055,1,-1
1810,1244,van,964.5,1080,1,-1
1810,1311,van,1906.5,737.5,2,-1
1810,1338,van,2146,693,2,-1
1810,1345,van,521.5,999.5,1,-1
1810,1410,van,718,1064,1,-1
1810,1413,van,386.5,1053,1,-1
1811,1123,van,803.5,750,2,-1
1811,1219,van,536.5,1054.5,1,-1
1811,1244,van,964.5,1080.5,1,-1
1811,1311,van,1896.5,739,2,-1
1811,1338,van,2138.5,693,2,-1
1811,1345,van,532,999.5,1,-1
1811,1410,van,719,1064,1,-1
1811,1413,van,386,1053,1,-1
1812,1219,van,538.5,1054.5,1,-1
1812,1244,van,965,1080.5,1,-1
1812,1311,van,1888,740,2,-1
1812,1338,van,2129.5,692.5,2,-1
1812,1345,van,539.5,1000,1,-1
1812,1410,van,720,1064,1,-1
1812,1413,van,386,1053.5,1,-1
1813,1244,van,965.5,1080,1,-1
1813,1311,van,1881,740.5,2,-1
1813,1338,van,2120,693.5,2,-1
1813,1345,van,546.5,1001,1,-1
1813,1410,van,719.5,1064.5,1,-1
1813,1413,van,384.5,1054.5,1,-1
1814,1244,van,966,1080,1,-1
1814,1311,van,1870,739.5,2,-1
1814,1338,van,2111,694,2,-1
1814,1345,van,553.5,1001.5,1,-1
1814,1410,van,720.5,1065,1,-1
1814,1413,van,384,1055,1,-1
1815,1244,van,966.5,1080,1,-1
1815,1311,van,1861.5,740.5,2,-1
1815,1338,van,2102,694,2,-1
1815,1345,van,561,1000.5,1,-1
1815,1410,van,720,1067.5,1,-1
1815,1413,van,385,1055.5,1,-1
1816,1244,van,966,1080,1,-1
1816,1311,van,1855.5,740.5,2,-1
1816,1338,van,2093.5,694,2,-1
1816,1345,van,568,999,1,-1
1816,1410,van,718,1066.5,1,-1
1816,1413,van,386.5,1054,1,-1
1817,1244,van,966,1079.5,1,-1
1817,1311,van,1847.5,740.5,2,-1
1817,1338,van,2086,693.5,2,-1
1817,1345,van,576,999,1,-1
1817,1410,van,717,1066.5,1,-1
1817,1413,van,387.5,1055,1,-1
1818,1244,van,966.5,1079.5,1,-1
1818,1311,van,1837.5,739.5,2,-1
1818,1338,van,2078,692.5,2,-1
1818,1345,van,584,998.5,1,-1
1818,1410,van,717.5,1066.5,1,-1
1818,1413,van,388.5,1055.5,1,-1
1819,1244,van,966.5,1079.5,1,-1
1819,1311,van,1829,739.5,2,-1
1819,1338,van,2070,692,2,-1
1819,1345,van,592.5,998,1,-1
1819,1410,van,717.5,1067,1,-1
1819,1413,van,389.5,1056,1,-1
1820,1244,van,967,1080,1,-1
1820,1311,van,1821,740,2,-1
1820,1338,van,2062.5,691,2,-1
1820,1345,van,602,997.5,1,-1
1820,1410,van,717.5,1067.5,1,-1
1820,1413,van,390,1056.5,1,-1
1821,1244,van,967.5,1080,1,-1
1821,1311,van,1814,739.5,2,-1
1821,1338,van,2054,692,2,-1
1821,1345,van,610,997.5,1,-1
1821,1410,van,718,1066.5,1,-1
1821,1413,van,390.5,1056.5,1,-1
1822,1244,van,968,1080,1,-1
1822,1311,van,1804,738.5,2,-1
1822,1338,van,2045.5,692,2,-1
1822,1345,van,617.5,999,1,-1
1822,1410,van,720.5,1067.5,1,-1
1822,1413,van,393,1057,1,-1
1823,1244,van,969,1079,1,-1
1823,1311,van,1795.5,738.5,2,-1
1823,1338,van,2038,691,2,-1
1823,1345,van,624.5,1000.5,1,-1
1823,1410,van,721.5,1067,1,-1
1823,1413,van,394,1057,1,-1
1824,1244,van,970,1079,1,-1
1824,1311,van,1787,739,2,-1
1824,1338,van,2029.5,692,2,-1
1824,1345,van,633.5,1000,1,-1
1824,1410,van,720.5,1067,1,-1
1824,1413,van,395,1057,1,-1
1824,1437,van,564,1050.5,1,-1
1825,1244,van,970.5,1079,1,-1
1825,1311,van,1778.5,739,2,-1
1825,1338,van,2021.5,692.5,2,-1
1825,1345,van,639.5,1000,1,-1
1825,1410,van,720,1066.5,1,-1
1825,1413,van,394.5,1057,1,-1
1825,1437,van,566.5,1049.5,1,-1
1826,1244,van,970.5,1079.5,1,-1
1826,1311,van,1770,738.5,2,-1
1826,1338,van,2014.5,692.5,2,-1
1826,1345,van,647,1000.5,1,-1
1826,1410,van,720,1066.5,1,-1
1826,1413,van,396,1057.5,1,-1
1826,1437,van,566,1050.5,1,-1
1827,1244,van,971,1079.5,1,-1
1827,1311,van,1761.5,739,2,-1
1827,1338,van,2006,692,2,-1
1827,1345,van,654.5,1000.5,1,-1
1827,1413,van,397,1056.5,1,-1
1827,1437,van,567,1049.5,1,-1
1828,1244,van,970.5,1080,1,-1
1828,1311,van,1753.5,740,2,-1
1828,1338,van,1997.5,692,2,-1
1828,1345,van,662,1000.5,1,-1
1828,1413,van,398.5,1056.5,1,-1
1828,1437,van,569.5,1050,1,-1
1829,1244,van,971,1080,1,-1
1829,1311,van,1742.5,740,2,-1
1829,1338,van,1991,691.5,2,-1
1829,1345,van,671,1000.5,1,-1
1829,1413,van,400,1056.5,1,-1
1829,1437,van,569,1050,1,-1
1830,1015,van,595,800.5,1,-1
1830,1244,van,972,1080.5,1,-1
1830,1311,van,1733.5,740,2,-1
1830,1338,van,1982.5,692.5,2,-1
1830,1345,van,678,1001,1,-1
1830,1413,van,401.5,1056,1,-1
1830,1437,van,570,1049,1,-1
1831,1015,van,594,800.5,1,-1
1831,1244,van,972.5,1079.5,1,-1
1831,1311,van,1726.5,740,2,-1
1831,1338,van,1973.5,692,2,-1
1831,1345,van,685.5,1001,1,-1
1831,1413,van,403.5,1056,1,-1
1831,1437,van,570,1050,1,-1
1832,1015,van,593.5,800.5,1,-1
1832,1244,van,973,1079.5,1,-1
1832,1311,van,1719.5,740,2,-1
1832,1338,van,1964.5,692.5,2,-1
1832,1345,van,693,1001.5,1,-1
1832,1413,van,405,1055.5,1,-1
1832,1437,van,571.5,1050,1,-1
1833,1015,van,593,801.5,1,-1
1833,1244,van,973,1079.5,1,-1
1833,1311,van,1710.5,739,2,-1
1833,1338,van,1957.5,692.5,2,-1
1833,1345,van,702,1001,1,-1
1833,1413,van,407,1055,1,-1
1833,1437,van,573,1050.5,1,-1
1834,1015,van,593,802.5,1,-1
1834,1244,van,973.5,1079.5,1,-1
1834,1311,van,1699.5,738,2,-1
1834,1338,van,1950.5,692,2,-1
1834,1345,van,709,1002,1,-1
1834,1413,van,408.5,1055,1,-1
1834,1437,van,573,1050.5,1,-1
1835,1015,van,592,802,1,-1
1835,1244,van,973.5,1080,1,-1
1835,1311,van,1692.5,738.5,2,-1
1835,1338,van,1942,692,2,-1
1835,1345,van,715.5,1002,1,-1
1835,1413,van,409.5,1055,1,-1
1835,1437,van,575.5,1050,1,-1
1836,1015,van,591,802.5,1,-1
1836,1244,van,974,1080.5,1,-1
1836,1311,van,1686.5,740,2,-1
1836,1338,van,1933.5,691.5,2,-1
1836,1345,van,721,1002.5,1,-1
1836,1413,van,412,1055.5,1,-1
1836,1437,van,579,1050,1,-1
1837,1015,van,590,803.5,1,-1
1837,1244,van,974,1080.5,1,-1
1837,1311,van,1674.5,740,2,-1
1837,1338,van,1925,692,2,-1
1837,1345,van,729.5,1003.5,1,-1
1837,1413,van,412.5,1056,1,-1
1837,1437,van,580,1050,1,-1
1837,1454,van,738.5,1067.5,1,-1
1838,1015,van,588.5,804.5,1,-1
1838,1244,van,974.5,1080.5,1,-1
1838,1311,van,1666,740.5,2,-1
1838,1338,van,1917.5,692,2,-1
1838,1345,van,739,1002,1,-1
1838,1413,van,413,1056,1,-1
1838,1437,van,581,1049.5,1,-1
1838,1454,van,748,1069,1,-1
1839,1015,van,588,803.5,1,-1
1839,1244,van,974.5,1081,1,-1
1839,1311,van,1658,741,2,-1
1839,1338,van,1909.5,693,2,-1
1839,1345,van,747.5,1003,1,-1
1839,1413,van,414,1056,1,-1
1839,1437,van,582.5,1050.5,1,-1
1839,1454,van,747,1068.5,1,-1
1840,1015,van,588,804,1,-1
1840,1244,van,976.5,1081,1,-1
1840,1311,van,1651.5,742,2,-1
1840,1338,van,1902.5,693.5,2,-1
1840,1345,van,753.5,1003.5,1,-1
1840,1413,van,416.5,1056,1,-1
1840,1437,van,582,1050,1,-1
1840,1454,van,744,1068,1,-1
1841,1015,van,587.5,805.5,1,-1
1841,1244,van,977,1081,1,-1
1841,1311,van,1642.5,740.5,2,-1
1841,1338,van,1895,693,2,-1
1841,1345,van,759,1004,1,-1
1841,1413,van,417.5,1056.5,1,-1
1841,1437,van,583.5,1050.5,1,-1
1841,1454,van,743.5,1068,1,-1
1842,1015,van,588,806,1,-1
1842,1244,van,978,1080.5,1,-1
1842,1311,van,1634,740.5,2,-1
1842,1338,van,1887.5,692.5,2,-1
1842,1345,van,766.5,1005.5,1,-1
1842,1413,van,418.5,1057,1,-1
1842,1437,van,583.5,1050,1,-1
1842,1454,van,741,1067.5,1,-1
1843,1015,van,587,807.5,1,-1
1843,1244,van,978.5,1079.5,1,-1
1843,1311,van,1625,740,2,-1
1843,1338,van,1879,693,2,-1
1843,1345,van,775.5,1005.5,1,-1
1843,1413,van,422,1058,1,-1
1843,1437,van,586.5,1050.5,1,-1
1843,1454,van,741,1068,1,-1
1844,1015,van,585.5,809,1,-1
1844,1244,van,978.5,1080.5,1,-1
1844,1311,van,1617.5,740.5,2,-1
1844,1338,van,1871.5,692,2,-1
1844,1345,van,783.5,1005.5,1,-1
1844,1413,van,422.5,1058.5,1,-1
1844,1437,van,588.5,1051,1,-1
1844,1454,van,741,1068,1,-1
1845,1015,van,584,809,1,-1
1845,1244,van,979,1080.5,1,-1
1845,1311,van,1608,740,2,-1
1845,1338,van,1862.5,692,2,-1
1845,1345,van,789.5,1005.5,1,-1
1845,1413,van,423,1058,1,-1
1845,1437,van,591,1050,1,-1
1845,1454,van,741.5,1069.5,1,-1
1846,1015,van,582.5,809,1,-1
1846,1244,van,978.5,1080.5,1,-1
1846,1311,van,1598.5,740,2,-1
1846,1338,van,1855,692.5,2,-1
1846,1345,van,796,1006,1,-1
1846,1413,van,425.5,1057.5,1,-1
1846,1437,van,591.5,1050,1,-1
1846,1454,van,742.5,1069.5,1,-1
1847,1015,van,582.5,808,1,-1
1847,1244,van,978,1081.5,1,-1
1847,1311,van,1590.5,741.5,2,-1
1847,1338,van,1847.5,692.5,2,-1
1847,1345,van,804.5,1005,1,-1
1847,1413,van,427,1056,1,-1
1847,1437,van,594.5,1050,1,-1
1847,1454,van,750,1069,1,-1
1848,1015,van,582,809.5,1,-1
1848,1244,van,978.5,1081.5,1,-1
1848,1311,van,1582,742.5,2,-1
1848,1338,van,1839,692.5,2,-1
1848,1345,van,813,1005,1,-1
1848,1413,van,428,1057,1,-1
1848,1437,van,596,1048.5,1,-1
1848,1454,van,755.5,1069,1,-1
1848,1458,van,2190.5,693.5,2,-1
1849,1015,van,582.5,809.5,1,-1
1849,1244,van,979,1081.5,1,-1
1849,1311,van,1573.5,740,2,-1
1849,1338,van,1829.5,692,2,-1
1849,1345,van,819.5,1005.5,1,-1
1849,1413,van,429,1057,1,-1
1849,1437,van,597.5,1048.5,1,-1
1849,1454,van,756.5,1068.5,1,-1
1849,1458,van,2181,694.5,2,-1
1850,1015,van,582.5,808.5,1,-1
1850,1244,van,981,1082,1,-1
1850,1311,van,1565,739.5,2,-1
1850,1338,van,1823.5,692.5,2,-1
1850,1345,van,825.5,1006.5,1,-1
1850,1413,van,429.5,1056.5,1,-1
1850,1437,van,601,1048,1,-1
1850,1454,van,756,1070,1,-1
1850,1458,van,2172.5,695,2,-1
1851,1015,van,582,809,1,-1
1851,1244,van,982.5,1082,1,-1
1851,1311,van,1557.5,739.5,2,-1
1851,1338,van,1816,691.5,2,-1
1851,1345,van,834,1006,1,-1
1851,1413,van,432,1058,1,-1
1851,1437,van,602,1047.5,1,-1
1851,1454,van,756.5,1070.5,1,-1
1851,1458,van,2163,694.5,2,-1
1852,1015,van,581.5,809,1,-1
1852,1244,van,982.5,1081.5,1,-1
1852,1311,van,1549,741,2,-1
1852,1338,van,1808,690.5,2,-1
1852,1345,van,842.5,1005.5,1,-1
1852,1413,van,434.5,1058,1,-1
1852,1437,van,603,1048.5,1,-1
1852,1454,van,758,1070.5,1,-1
1852,1458,van,2153.5,693.5,2,-1
1853,1015,van,580.5,811,1,-1
1853,1244,van,982.5,1081.5,1,-1
1853,1311,van,1538.5,741.5,2,-1
1853,1338,van,1800,690,2,-1
1853,1345,van,849,1005.5,1,-1
1853,1371,van,2195.5,785,2,-1
1853,1413,van,438,1058,1,-1
1853,1437,van,605,1049,1,-1
1853,1454,van,754,1068.5,1,-1
1853,1458,van,2147.5,693,2,-1
1854,1015,van,579.5,812,1,-1
1854,1244,van,983.5,1081,1,-1
1854,1311,van,1530,741,2,-1
1854,1338,van,1791.5,690,2,-1
1854,1345,van,855.5,1005.5,1,-1
1854,1371,van,2192.5,784.5,2,-1
1854,1413,van,440,1058.5,1,-1
1854,1437,van,606,1048.5,1,-1
1854,1454,van,752.5,1067.5,1,-1
1854,1458,van,2138,692,2,-1
1855,1015,van,579.5,812,1,-1
1855,1244,van,983.5,1081,1,-1
1855,1311,van,1521.5,741.5,2,-1
1855,1338,van,1783,691.5,2,-1
1855,1345,van,863.5,1005.5,1,-1
1855,1371,van,2189,784,2,-1
1855,1413,van,442,1059,1,-1
1855,1437,van,607.5,1049,1,-1
1855,1454,van,753,1067,1,-1
1855,1458,van,2127.5,692.5,2,-1
1856,1015,van,578.5,813,1,-1
1856,1244,van,984,1081.5,1,-1
1856,1311,van,1512.5,741,2,-1
1856,1338,van,1774.5,691,2,-1
1856,1345,van,872.5,1005,1,-1
1856,1371,van,2185,782,2,-1
1856,1413,van,444,1058,1,-1
1856,1437,van,609.5,1048.5,1,-1
1856,1454,van,757,1067,1,-1
1856,1458,van,2117,692.5,2,-1
1857,1015,van,577,813.5,1,-1
1857,1244,van,984,1081,1,-1
1857,1311,van,1504,740.5,2,-1
1857,1338,van,1766.5,689.5,2,-1
1857,1345,van,881,1005,1,-1
1857,1371,van,2179.5,781.5,2,-1
1857,1413,van,445.5,1058,1,-1
1857,1437,van,611.5,1048.5,1,-1
1857,1454,van,762.5,1068,1,-1
1857,1458,van,2107.5,693.5,2,-1
1858,1015,van,576,814.5,1,-1
1858,1244,van,986,1081,1,-1
1858,1311,van,1495,741,2,-1
1858,1338,van,1758,690,2,-1
1858,1345,van,887,1005,1,-1
1858,1371,van,2177.5,781.5,2,-1
1858,1413,van,447,1058,1,-1
1858,1437,van,613,1048.5,1,-1
1858,1454,van,766.5,1068.5,1,-1
1858,1458,van,2097,691.5,2,-1
1858,1472,tricycle,990.5,1173.5,1,-1
1859,1015,van,575,814.5,1,-1
1859,1244,van,986.5,1081,1,-1
1859,1311,van,1487,741.5,2,-1
1859,1338,van,1751.5,690.5,2,-1
1859,1345,van,894.5,1006,1,-1
1859,1371,van,2172,782,2,-1
1859,1413,van,448.5,1057,1,-1
1859,1437,van,615.5,1047.5,1,-1
1859,1454,van,764,1068.5,1,-1
1859,1458,van,2089.5,691.5,2,-1
1860,1015,van,574.5,815,1,-1
1860,1244,van,987,1081,1,-1
1860,1311,van,1480,741.5,2,-1
1860,1338,van,1744,690.5,2,-1
1860,1345,van,902,1006,1,-1
1860,1371,van,2165,782,2,-1
1860,1413,van,449.5,1057,1,-1
1860,1437,van,616,1047.5,1,-1
1860,1454,van,761,1068,1,-1
1860,1458,van,2082,691.5,2,-1
1860,1472,tricycle,1001,1174,1,-1
1861,1015,van,573.5,815.5,1,-1
1861,1244,van,988,1081.5,1,-1
1861,1311,van,1469,742,2,-1
1861,1338,van,1737,689.5,2,-1
1861,1345,van,909.5,1005.5,1,-1
1861,1371,van,2164.5,782,2,-1
1861,1413,van,451,1056.5,1,-1
1861,1437,van,617,1046,1,-1
1861,1454,van,760,1068,1,-1
1861,1458,van,2073.5,692,2,-1
1861,1472,tricycle,1002,1172.5,1,-1
1862,1015,van,572.5,816,1,-1
1862,1244,van,988,1081.5,1,-1
1862,1311,van,1460,743,2,-1
1862,1338,van,1729,689,2,-1
1862,1345,van,916.5,1007.5,1,-1
1862,1371,van,2152.5,781,2,-1
1862,1413,van,452,1056.5,1,-1
1862,1437,van,619.5,1047,1,-1
1862,1454,van,763.5,1068,1,-1
1862,1458,van,2065.5,691.5,2,-1
1862,1472,tricycle,1007.5,1173,1,-1
1863,1015,van,571,815.5,1,-1
1863,1244,van,988.5,1082,1,-1
1863,1311,van,1453,743,2,-1
1863,1338,van,1722.5,689.5,2,-1
1863,1345,van,920.5,1008,1,-1
1863,1371,van,2144,781,2,-1
1863,1413,van,453.5,1056,1,-1
1863,1437,van,621.5,1046.5,1,-1
1863,1454,van,767,1068.5,1,-1
1863,1458,van,2055,691.5,2,-1
1863,1472,tricycle,1011.5,1172.5,1,-1
1864,1015,van,569.5,815.5,1,-1
1864,1244,van,988.5,1082,1,-1
1864,1311,van,1444.5,741.5,2,-1
1864,1338,van,1714.5,691,2,-1
1864,1345,van,928.5,1007,1,-1
1864,1371,van,2139.5,780.5,2,-1
1864,1413,van,455,1056,1,-1
1864,1437,van,623.5,1046.5,1,-1
1864,1454,van,769,1068.5,1,-1
1864,1458,van,2045,691.5,2,-1
1864,1472,tricycle,1015.5,1172,1,-1
1865,1015,van,569,816,1,-1
1865,1244,van,989.5,1083,1,-1
1865,1311,van,1435.5,741.5,2,-1
1865,1338,van,1706.5,690,2,-1
1865,1345,van,937.5,1007,1,-1
1865,1371,van,2133,779.5,2,-1
1865,1413,van,456,1056,1,-1
1865,1437,van,625.5,1046.5,1,-1
1865,1454,van,772,1069.5,1,-1
1865,1458,van,2035.5,690.5,2,-1
1865,1472,tricycle,1021,1170.5,1,-1
1866,1015,van,568,816,1,-1
1866,1244,van,989,1083,1,-1
1866,1311,van,1427.5,742,2,-1
1866,1338,van,1696,689,2,-1
1866,1345,van,948,1007,1,-1
1866,1371,van,2128.5,780.5,2,-1
1866,1413,van,456,1056,1,-1
1866,1437,van,628,1046.5,1,-1
1866,1454,van,773,1070,1,-1
1866,1458,van,2027,691.5,2,-1
1866,1472,tricycle,1026.5,1173,1,-1
1867,1015,van,568,816.5,1,-1
1867,1244,van,989,1083,1,-1
1867,1311,van,1418,742.5,2,-1
1867,1338,van,1688,689.5,2,-1
1867,1345,van,955.5,1008.5,1,-1
1867,1371,van,2122.5,779.5,2,-1
1867,1413,van,456,1056.5,1,-1
1867,1437,van,630.5,1046,1,-1
1867,1454,van,771,1071,1,-1
1867,1458,van,2019.5,692.5,2,-1
1867,1472,tricycle,1031,1170.5,1,-1
1868,1015,van,567,816.5,1,-1
1868,1244,van,989.5,1083.5,1,-1
1868,1311,van,1409.5,742.5,2,-1
1868,1338,van,1680,690.5,2,-1
1868,1345,van,962,1008.5,1,-1
1868,1371,van,2118.5,779.5,2,-1
1868,1413,van,456,1056,1,-1
1868,1437,van,632,1046,1,-1
1868,1454,van,770.5,1070.5,1,-1
1868,1458,van,2012.5,693.5,2,-1
1868,1472,tricycle,1035,1170,1,-1
1868,1480,van,903.5,1105,1,-1
1869,1015,van,566.5,817,1,-1
1869,1244,van,989.5,1083.5,1,-1
1869,1311,van,1400,742.5,2,-1
1869,1338,van,1671.5,690.5,2,-1
1869,1345,van,971,1008.5,1,-1
1869,1371,van,2114,779.5,2,-1
1869,1413,van,456.5,1055,1,-1
1869,1437,van,632.5,1046,1,-1
1869,1454,van,770.5,1071,1,-1
1869,1458,van,2003,693.5,2,-1
1869,1472,tricycle,1038.5,1168,1,-1
1870,1015,van,566,817,1,-1
1870,1311,van,1391,743,2,-1
1870,1338,van,1664,690.5,2,-1
1870,1345,van,978.5,1007.5,1,-1
1870,1371,van,2109,778.5,2,-1
1870,1413,van,457.5,1057,1,-1
1870,1437,van,633.5,1045.5,1,-1
1870,1454,van,771,1071,1,-1
1870,1458,van,1994.5,692.5,2,-1
1870,1472,tricycle,1041.5,1165,1,-1
1871,1015,van,565.5,818,1,-1
1871,1311,van,1383.5,743.5,2,-1
1871,1338,van,1655,692,2,-1
1871,1345,van,987.5,1007.5,1,-1
1871,1371,van,2103,779,2,-1
1871,1413,van,459.5,1056.5,1,-1
1871,1437,van,634,1046,1,-1
1871,1454,van,771,1071,1,-1
1871,1458,van,1985.5,692.5,2,-1
1871,1472,tricycle,1046,1164.5,1,-1
1872,1015,van,565.5,819,1,-1
1872,1311,van,1373.5,742.5,2,-1
1872,1338,van,1646,692,2,-1
1872,1345,van,993.5,1008,1,-1
1872,1371,van,2094,779.5,2,-1
1872,1413,van,460.5,1056.5,1,-1
1872,1437,van,635.5,1046,1,-1
1872,1454,van,772.5,1071.5,1,-1
1872,1458,van,1976,692.5,2,-1
1873,1015,van,565.5,819.5,1,-1
1873,1311,van,1365.5,742.5,2,-1
1873,1338,van,1638,691,2,-1
1873,1345,van,1001,1007.5,1,-1
1873,1371,van,2088,780,2,-1
1873,1413,van,463.5,1055.5,1,-1
1873,1432,van,2198.5,736.5,2,-1
1873,1437,van,637.5,1046,1,-1
1873,1454,van,772.5,1072,1,-1
1873,1458,van,1966,692,2,-1
1873,1483,van,995.5,1082,1,-1
1874,1015,van,565.5,820,1,-1
1874,1311,van,1356.5,743,2,-1
1874,1338,van,1630.5,689.5,2,-1
1874,1345,van,1009,1006.5,1,-1
1874,1371,van,2088,779,2,-1
1874,1413,van,464,1055.5,1,-1
1874,1432,van,2190,737,2,-1
1874,1437,van,639.5,1045.5,1,-1
1874,1454,van,772.5,1071.5,1,-1
1874,1458,van,1958,692,2,-1
1874,1483,van,997,1082.5,1,-1
1874,1485,tricycle,1053.5,1168.5,1,-1
1875,1015,van,565,820.5,1,-1
1875,1311,van,1349.5,743,2,-1
1875,1338,van,1620.5,689.5,2,-1
1875,1345,van,1018,1006.5,1,-1
1875,1371,van,2084.5,779,2,-1
1875,1413,van,465.5,1054.5,1,-1
1875,1432,van,2182,737,2,-1
1875,1437,van,641,1046,1,-1
1875,1454,van,773,1071.5,1,-1
1875,1458,van,1950.5,691.5,2,-1
1875,1485,tricycle,1056.5,1167.5,1,-1
1876,1015,van,564.5,821,1,-1
1876,1311,van,1340,742.5,2,-1
1876,1338,van,1613,690.5,2,-1
1876,1345,van,1023.5,1006.5,1,-1
1876,1371,van,2080.5,778,2,-1
1876,1413,van,467,1055,1,-1
1876,1432,van,2171,737,2,-1
1876,1437,van,644,1045.5,1,-1
